External_Id__c,Owner.External_Id__c,Account.External_Id__c,Subject,Description,Status_Options,First_Contact_Close__c,DateTime_Opened_c__c,DateTime_Closed_c__c,Status,Product_Family_KB__c,CSAT__c,Origin,Priority,Reason,Type_of_Support__c,Milestone_Status__c,BusinessHours.Name
W_Case.00384,W_User.00010,W_Account.00007,What does your service contract cover?,I'm deciding if I need a service contract for your products.  Where can I find out what's covered and what's not?,Working,false,2015-07-21 11:27:30,2015-07-21 11:27:30,Working,Home Theatre,0,Google,Low,Existing problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00385,W_User.00019,W_Account.00070,Question about my invoice,There appears to be an error on my invoice. Can you help me correct it so I can get it paid?,Working,false,2015-01-25 18:40:55,2015-01-31 18:40:55,Working,Home Theatre,0,LinkedIn,Low,Existing problem,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00386,W_User.00020,W_Account.00010,Troubleshooting issues with the product,I think the product I have is malfunctioning. Do I need an update or upgrade? What should I do?,Working,true,2016-06-10 14:36:12,2016-06-16 14:36:12,Working,Conferencing,0,Community,Low,Hardware Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00387,W_User.00014,W_Account.00079,Product is shutting down intermittently,The product is shutting down periodically. It does not seem to be related to overheating.,Closed,false,2015-05-15 10:22:43,2015-05-18 10:22:43,Closed,Conferencing,51,Twitter,Low,Feature Request,Premium,Closed - Compliant,North America
W_Case.00388,W_User.00002,W_Account.00021,Need most recent invoice,I'm afraid I've lost my most recent invoice.  Would you mind sending it to me?  Thanks!,Closed,true,2016-01-23 06:21:28,2016-01-30 06:21:28,Closed,Conferencing,81,Email,Medium,Problem Resolved,Standard,Closed - Violation,Australia and New Zealand
W_Case.00389,W_User.00013,W_Account.00025,Question about my last billing statement,I can't figure out my balance on my last billing statement.  I can't seem to make it match anything.  Can you help me figure it out?,Working,false,2016-03-16 22:43:43,2016-04-06 22:43:43,Working,Headphones,0,Instagram,Critical,New problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00390,W_User.00010,W_Account.00061,I received the wrong invoice.,I received a different customer's invoice.  Would you mind sending me mine so I can pay it?,New,false,2015-02-12 15:32:18,2015-02-15 15:32:18,New,Speakers,0,Phone,Critical,Feature Request,Standard,Open - Compliant,Europe and the Middle East
W_Case.00391,W_User.00013,W_Account.00086,What are your support hours?,Can I call on Saturdays?  I work during the week and am not able to call during regular working hours..,Working,false,2015-01-29 12:38:27,2015-02-16 12:38:27,Working,Projectors,0,Email,Medium,Feature Request,Standard,Open - Compliant,North America
W_Case.00392,W_User.00020,W_Account.00029,How do I upgrade?,"I've been a happy customer of yours for more than a year, and I'd like to upgrade.  What's the best way to do this?",On Hold,false,2016-05-16 02:13:19,2016-05-20 02:13:19,On Hold,Consumer,0,Community,Low,Problem Resolved,Standard,Open - Compliant,Asia
W_Case.00393,W_User.00002,W_Account.00064,How do I obtain your annual report?,"I'm researching successful companies, and I'm unable to find your annual report.  Can you guide me to the right place?",New,false,2016-04-25 18:45:45,2016-04-27 18:45:45,New,Speakers,0,Mobile Device,Low,Mail delivery issue,Premium,Open - Compliant,Europe and the Middle East
W_Case.00394,W_User.00020,W_Account.00084,"Product damaged, mishandled during shipping.","When my order arrived, the corner of the box was crushed, and the product had visible damage to it.  How would I return this to get a new one?",Working,false,2015-06-14 15:38:47,2015-06-28 15:38:47,Working,Projectors,0,Website,Medium,New problem,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00395,W_User.00013,W_Account.00026,Billing issue,There's a problem with my bill - I have two statements for this month.  Please help!,Working,false,2016-01-03 10:46:46,2016-01-09 10:46:46,Working,Conferencing,0,Community,Low,Feature Request,Standard,Open - Compliant,North America
W_Case.00396,W_User.00007,W_Account.00026,Troubleshooting issues with the product,I think the product I have is malfunctioning. Do I need an update or upgrade? What should I do?,New,false,2016-11-01 18:08:00,2016-11-13 18:08:00,New,Consumer,0,Q&A,Critical,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00397,W_User.00013,W_Account.00055,Customer lost product manual and needs replacement,Customer has misplaced the product manual and would like a replacement.,New,true,2015-11-23 21:51:11,2015-11-30 21:51:11,New,Projectors,0,Phone,Low,Mail delivery issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00398,W_User.00016,W_Account.00085,Setup Instructions are missing,I just received a package from you but it's missing installation instructions. Can you help me?,Working,false,2015-05-23 06:11:24,2015-06-01 06:11:24,Working,Headphones,0,LinkedIn,Low,Mail delivery issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00399,W_User.00009,W_Account.00001,Billing statement incorrect,Customer's statement is incorrect - he has been billed twice for this month.,Working,false,2015-07-29 23:03:43,2015-08-02 23:03:43,Working,Enterprise,0,Email,Medium,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00400,W_User.00011,W_Account.00044,Projector lamp replacement,how to?,Working,false,2016-04-24 14:01:59,2016-04-26 14:01:59,Working,Speakers,0,Phone,Low,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00401,W_User.00005,W_Account.00045,Troubleshooting issues with the product,I think the product I have is malfunctioning. Do I need an update or upgrade? What should I do?,Waiting on Customer,false,2015-07-24 04:48:06,2015-07-26 04:48:06,Waiting on Customer,Speakers,0,Email,Low,Feature Request,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00402,W_User.00012,W_Account.00071,Billing statement reprint,I've managed to lose my most recent billing statement from you.  Would you mind sending me a reprint?  That would really help me out.  Thank you!,New,false,2015-06-17 05:57:39,2015-06-20 05:57:39,New,Conferencing,0,Chat,Low,Hardware Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00403,W_User.00020,W_Account.00071,Please expedite my order.,What are my options for receiving my order more quickly?  Can I pay an expediting fee?,Working,false,2016-11-29 06:52:44,2016-12-03 06:52:44,Working,Speakers,0,Website,Medium,Existing problem,Standard,Open - Compliant,Asia
W_Case.00404,W_User.00006,W_Account.00048,How is my password stored?,"I've been hearing a lot about data security recently, and I'd just like to make sure that your company is keeping my personal information safe.",New,false,2015-03-17 05:24:20,2015-03-21 05:24:20,New,Speakers,0,Chat,Critical,Existing problem,Premium,Open - Compliant,North America
W_Case.00405,W_User.00009,W_Account.00058,Billing statement incorrect,Customer's statement is incorrect - he has been billed twice for this month.,New,false,2015-07-15 13:12:23,2015-07-15 13:12:23,New,Speakers,0,Mobile Device,Low,New problem,Standard,Open - Compliant,North America
W_Case.00406,W_User.00006,W_Account.00074,Was our last payment correct?,Our records indicate that we may have underpaid for our last order.  Can you please send a copy of our invoice?,Working,false,2015-11-18 05:13:01,2015-11-22 05:13:01,Working,Projectors,0,Mobile Device,Medium,Hardware Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00407,W_User.00006,W_Account.00046,How do I exchange a product?,"The product I ordered isn't quite right for me, but there's another that I think will do the job.  Is there a way I can exchange them?",Response Received,false,2015-01-05 02:13:08,2015-01-10 02:13:08,Response Received,Conferencing,0,Website,Low,Documentation Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00408,W_User.00016,W_Account.00066,Assembly instruction help,Need some help with the assembly instructions,Attention,false,2015-11-29 23:05:49,2015-11-29 23:05:49,Attention,Conferencing,0,Facebook,Low,Documentation Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00409,W_User.00004,W_Account.00017,Can you expedite my order?,I need to receive my order right away.  Is there a way you can expedite it?,Working,false,2016-09-29 07:11:55,2016-10-06 07:11:55,Working,Conferencing,0,Email,Low,Feature Request,Standard,Open - Compliant,Asia
W_Case.00410,W_User.00013,W_Account.00085,What does your service contract cover?,I'm deciding if I need a service contract for your products.  Where can I find out what's covered and what's not?,Closed,false,2016-12-16 15:54:11,2017-01-06 15:54:11,Closed,Headphones,68,Facebook,Low,New problem,Standard,Closed - Compliant,North America
W_Case.00411,W_User.00015,W_Account.00081,Problem with my bill,I've been billed twice this month.  Please resolve ASAP.,Waiting on Customer,true,2016-04-12 12:22:37,2016-04-14 12:22:37,Waiting on Customer,Consumer,0,Email,Low,Mail delivery issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00412,W_User.00004,W_Account.00033,Customer service hours of operation.,Can you please tell me when a customer service representative will be available to talk with me?  I have a complex issue that I think is best handled over the phone.  Thank you.,Working,false,2016-07-21 23:32:43,2016-07-26 23:32:43,Working,Consumer,0,Twitter,Medium,Problem Resolved,Standard,Open - Compliant,North America
W_Case.00413,W_User.00001,W_Account.00072,How do I create a secure password?,I'd like to make sure my password is the strongest possible.  What are your password policies?,Closed in Community,true,2016-01-10 22:17:22,2016-01-12 22:17:22,Closed in Community,Projectors,92,Q&A,Low,New problem,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00414,W_User.00017,W_Account.00097,Incorrect bill,By bill is displaying incorrect information.  I was billed double last month.  Please help with this stat!,New,false,2016-08-22 23:44:41,2016-08-22 23:44:41,New,Home Theatre,0,Phone,Low,Documentation Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00415,W_User.00003,W_Account.00067,Billing address change,Customer has changed locations and would like to update their billing address.,Working,false,2016-11-12 07:01:57,2016-11-30 07:01:57,Working,Speakers,0,Website,Medium,Feature Request,Standard,Open - Violation,Asia
W_Case.00416,W_User.00005,W_Account.00010,How do I become a partner?,I'm interested in becoming one of your partners.  How do I go about doing this?,Working,false,2016-02-13 14:00:42,2016-02-19 14:00:42,Working,Home Theatre,0,Phone,Medium,Software Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00417,W_User.00011,W_Account.00006,Customer would like to upgrade,"The customer is happy with our service and is interested in upgrading, but needs help.",New,false,2016-04-23 12:09:46,2016-05-05 12:09:46,New,Home Theatre,0,Twitter,High,Documentation Issue,Premium,Open - Violation,24/7 Follow-The-Sun Service
W_Case.00418,W_User.00019,W_Account.00024,Where can I download your mobile app?,"I'd like to use your app on my mobile phone, but I can't seem to figure out where to download it.  Can you point me in the right direction?",Working,true,2016-08-15 05:05:24,2016-08-17 05:05:24,Working,Conferencing,0,Website,Low,Feature Request,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00419,W_User.00001,W_Account.00004,What's included in your service contract?,Do I need a service contract? Where can I find out what's covered and what's not?,New,false,2015-10-20 22:29:02,2015-11-03 22:29:02,New,Hotspot Services,0,Email,Low,Documentation Issue,Premium,Open - Compliant,Australia and New Zealand
W_Case.00420,W_User.00017,W_Account.00073,What does your service contract cover?,I'm deciding if I need a service contract for your products.  Where can I find out what's covered and what's not?,Working,true,2015-08-15 06:21:15,2015-08-27 06:21:15,Working,Home Theatre,0,Email,Low,Mail delivery issue,Standard,Open - Compliant,North America
W_Case.00421,W_User.00003,W_Account.00075,Incorrect bill,By bill is displaying incorrect information.  I was billed double last month.  Please help with this stat!,Closed,false,2016-07-03 20:19:31,2016-07-08 20:19:31,Closed,Consumer,77,Mobile Device,Low,Software Issue,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00422,W_User.00018,W_Account.00039,Question about taxes on my order.,"Can you help me calculate the taxes on my order?  Because of my location, I'm not sure what they should be.",New,false,2015-10-27 02:25:16,2015-11-08 02:25:16,New,Hotspot Services,0,Phone,Medium,Hardware Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00423,W_User.00018,W_Account.00057,Product setup issues,"I recently received your product, but I'm having a little trouble getting started.  Would you be able to help me?  Thank you.",Closed,false,2016-03-29 03:47:25,2016-04-12 03:47:25,Closed,Projectors,56,Email,Low,Software Issue,Premium,Closed - Compliant,Asia
W_Case.00424,W_User.00018,W_Account.00085,Customer called to make a payment,Customer called in to make a payment on their account and had a question about updating their mailing address.,Closed,false,2016-08-26 22:25:31,2016-09-10 22:25:31,Closed,Speakers,56,Website,Low,Feature Request,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00425,W_User.00004,W_Account.00036,What’s the product warranty policy?,"My product has been super reliable up until this point, but now it just won’t start.  I’ve tried everything to resolve the issue and no luck.  I’m trying to figure out whether it’s still under warranty.",New,false,2015-10-01 03:31:30,2015-10-03 03:31:30,New,Headphones,0,Phone,Low,Hardware Issue,Premium,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00426,W_User.00007,W_Account.00063,How do I create a secure password?,I'd like to make sure my password is the strongest possible.  What are your password policies?,Closed,false,2015-11-20 11:07:46,2015-11-20 11:07:46,Closed,Conferencing,71,Phone,Low,New problem,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00427,W_User.00015,W_Account.00035,Items missing from shipment.,"Our shipment arrived, but there are several items missing.  Would you mind confirming if they were on the invoice?",New,false,2015-06-17 06:39:16,2015-07-08 06:39:16,New,Hotspot Services,0,Website,Low,Problem Resolved,Premium,Open - Compliant,North America
W_Case.00428,W_User.00006,W_Account.00047,Need most recent invoice,I'm afraid I've lost my most recent invoice.  Would you mind sending it to me?  Thanks!,Response Received,false,2015-01-20 09:42:22,2015-01-20 09:42:22,Response Received,Consumer,0,Website,Low,Hardware Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00429,W_User.00020,W_Account.00064,Can you help me get set up?,"I've just become a customer, and I'd like to get set up.  Can you please walk me through the steps necessary to do this?",New,false,2015-01-06 11:40:50,2015-01-06 11:40:50,New,Consumer,0,Email,Low,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00430,W_User.00011,W_Account.00044,Product manual is missing,I think I may have lost my user manual.  Can you please tell me where I can get a new one?,Attention,false,2015-08-12 12:03:58,2015-08-18 12:03:58,Attention,Headphones,0,Website,Medium,Hardware Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00431,W_User.00008,W_Account.00022,Error on my bill,It appears that I was charged twice this month on my bill.  Can you help?,New,false,2015-01-31 03:09:47,2015-02-04 03:09:47,New,Consumer,0,Website,Low,New problem,Standard,Open - Compliant,North America
W_Case.00432,W_User.00002,W_Account.00080,Product manual is missing,I think I may have lost my user manual.  Can you please tell me where I can get a new one?,Closed,true,2015-06-14 10:29:28,2015-06-21 10:29:28,Closed,Projectors,88,Email,Low,Documentation Issue,Standard,Closed - Compliant,Europe and the Middle East
W_Case.00433,W_User.00015,W_Account.00033,How do I become a partner?,I'm interested in becoming one of your partners.  How do I go about doing this?,Working,false,2015-08-06 20:33:48,2015-08-16 20:33:48,Working,Headphones,0,Phone,Critical,Hardware Issue,Premium,Open - Compliant,Europe and the Middle East
W_Case.00434,W_User.00019,W_Account.00006,I need to pay my invoice.,It looks like I accidentally forgot to pay my invoice this month.  What's the quickest way to do this?,On Hold,false,2016-03-14 08:47:06,2016-03-29 08:47:06,On Hold,Conferencing,0,Community,Low,New problem,Standard,Open - Compliant,North America
W_Case.00435,W_User.00012,W_Account.00015,Projector getting over heated,Need to replace the exhaust fan,New,false,2015-12-01 03:35:33,2015-12-13 03:35:33,New,Enterprise,0,Chat,Low,Hardware Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00436,W_User.00014,W_Account.00001,Can you help me get set up?,"I've just become a customer, and I'd like to get set up.  Can you please walk me through the steps necessary to do this?",Closed,false,2015-12-21 01:07:55,2015-12-21 01:07:55,Closed,Conferencing,50,LinkedIn,Low,Existing problem,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00437,W_User.00014,W_Account.00057,Facebook Message from: Larry Baxter,"I've been a loyal customer for quite some time now, and I'd like to know if there's any program for recognizing and rewarding customers like me?",Working,false,2015-09-17 13:41:21,2015-10-02 13:41:21,Working,Enterprise,0,Email,Medium,New problem,Standard,Open - Compliant,North America
W_Case.00438,W_User.00004,W_Account.00011,I have a product suggestion.,"I've been using your products for a long time, and I have a suggestion that I think would make them even better.  What's the best way to share this with you?",Closed,false,2016-07-13 17:07:08,2016-07-19 17:07:08,Closed,Headphones,62,Website,High,Software Issue,Premium,Closed - Compliant,North America
W_Case.00439,W_User.00011,W_Account.00014,Shipping container appears damaged,"When your product arrived, the box was damaged, and I'm not certain if your product is working properly.  What's the return process?",New,false,2016-03-05 22:24:54,2016-03-05 22:24:54,New,Enterprise,0,Community,Medium,Software Issue,Standard,Open - Compliant,Asia
W_Case.00440,W_User.00008,W_Account.00066,I need to pay my invoice.,It looks like I accidentally forgot to pay my invoice this month.  What's the quickest way to do this?,Warning,false,2016-06-07 21:37:16,2016-06-25 21:37:16,Warning,Consumer,0,LinkedIn,Low,Hardware Issue,Standard,Open - Violation,24/7 Follow-The-Sun Service
W_Case.00441,W_User.00007,W_Account.00100,Product manual is missing,I think I may have lost my user manual.  Can you please tell me where I can get a new one?,Attention,false,2015-05-19 04:16:36,2015-05-19 04:16:36,Attention,Enterprise,0,Phone,Low,Hardware Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00442,W_User.00011,W_Account.00085,Customer called to make a payment,Customer called in to make a payment on their account and had a question about updating their mailing address.,Warning,false,2015-03-10 11:46:26,2015-03-12 11:46:26,Warning,Conferencing,0,Phone,Medium,Problem Resolved,Standard,Open - Compliant,North America
W_Case.00443,W_User.00006,W_Account.00075,How do I obtain your annual report?,"I'm researching successful companies, and I'm unable to find your annual report.  Can you guide me to the right place?",Closed,false,2015-06-10 15:11:13,2015-06-13 15:11:13,Closed,Speakers,86,Phone,Low,Hardware Issue,Standard,Closed - Compliant,North America
W_Case.00444,W_User.00014,W_Account.00088,Need guidance getting started with my installation,I need some help getting started with this installation.,Working,false,2016-12-21 04:10:35,2016-12-24 04:10:35,Working,Home Theatre,0,Mobile Device,Low,Hardware Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00445,W_User.00013,W_Account.00083,Billing statement reprint,I've managed to lose my most recent billing statement from you.  Would you mind sending me a reprint?  That would really help me out.  Thank you!,Response Received,true,2016-05-04 08:06:53,2016-05-16 08:06:53,Response Received,Conferencing,0,Website,Low,Problem Resolved,Standard,Open - Violation,North America
W_Case.00446,W_User.00020,W_Account.00056,Billing statement incorrect,Customer's statement is incorrect - he has been billed twice for this month.,Escalated,false,2016-08-07 07:40:14,2016-08-19 07:40:14,Escalated,Hotspot Services,0,Mobile Device,Medium,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00447,W_User.00013,W_Account.00044,I have a question about my order.,I'm not certain that I received all the items in my order.  Can you please have a look for me?,New,false,2016-05-01 17:55:40,2016-05-09 17:55:40,New,Consumer,0,Mobile Device,Low,Documentation Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00448,W_User.00004,W_Account.00075,Where do I submit a product suggestion?,I'd have an idea for an improvement to one of your products.  What's the best way for me to get this into your feature planning process?,Closed,true,2015-08-26 03:07:30,2015-08-30 03:07:30,Closed,Home Theatre,77,Website,High,Software Issue,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00449,W_User.00009,W_Account.00019,Initiating return process.,Customer is having issues with the product and would like to initiate a return.,New,false,2016-10-07 12:04:04,2016-10-08 12:04:04,New,Hotspot Services,0,Phone,Critical,Problem Resolved,Standard,Open - Compliant,North America
W_Case.00450,W_User.00007,W_Account.00096,Is my personal information safe?,"I've been hearing a lot about data security recently, and I'd just like to make sure that your company is keeping my personal information safe.",Closed,true,2015-03-26 04:22:39,2015-04-10 04:22:39,Closed,Home Theatre,68,Email,High,Hardware Issue,Standard,Closed - Compliant,North America
W_Case.00451,W_User.00009,W_Account.00078,Please change my contact information.,Hi!  My wife will be taking over this account.  How do I change the billing contact to her?,Escalated,false,2016-11-03 14:43:58,2016-11-06 14:43:58,Escalated,Headphones,0,Email,Low,New problem,Standard,Open - Violation,Asia
W_Case.00452,W_User.00011,W_Account.00059,I have a question about my contract.,Is there any sort of penalty for early renewal?  I can't seem to find anything about it.,Escalated,false,2016-10-13 05:23:40,2016-10-31 05:23:40,Escalated,Headphones,0,Mobile Device,Low,Hardware Issue,Premium,Open - Violation,Australia and New Zealand
W_Case.00453,W_User.00016,W_Account.00076,Was our last payment correct?,Our records indicate that we may have underpaid for our last order.  Can you please send a copy of our invoice?,Closed,false,2016-01-25 14:59:14,2016-02-15 14:59:14,Closed,Conferencing,88,Website,Low,Mail delivery issue,Premium,Closed - Compliant,North America
W_Case.00454,W_User.00013,W_Account.00004,Need most recent invoice,I'm afraid I've lost my most recent invoice.  Would you mind sending it to me?  Thanks!,Working,false,2015-12-30 06:12:36,2016-01-05 06:12:36,Working,Enterprise,0,Website,Low,Existing problem,Standard,Open - Compliant,North America
W_Case.00455,W_User.00001,W_Account.00049,How do I create a secure password?,I'd like to make sure my password is the strongest possible.  What are your password policies?,Closed,false,2015-07-18 09:16:14,2015-07-30 09:16:14,Closed,Enterprise,69,Phone,Critical,Software Issue,Standard,Closed - Compliant,Europe and the Middle East
W_Case.00456,W_User.00007,W_Account.00045,Question about taxes on my order.,"Can you help me calculate the taxes on my order?  Because of my location, I'm not sure what they should be.",Closed,false,2015-10-01 08:26:27,2015-10-01 08:26:27,Closed,Speakers,60,Website,Medium,Mail delivery issue,Standard,Closed - Compliant,Asia
W_Case.00457,W_User.00016,W_Account.00032,Product upgrade suggestion,I think your product would be much better if we were able to upgrade it ourselves.,Closed,false,2016-04-14 17:53:10,2016-04-14 17:53:10,Closed,Speakers,74,Phone,Low,Mail delivery issue,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00458,W_User.00012,W_Account.00042,Error on my bill,It appears that I was charged twice this month on my bill.  Can you help?,New,false,2015-05-30 13:24:28,2015-05-30 13:24:28,New,Enterprise,0,Mobile Device,Low,Software Issue,Premium,Open - Compliant,Europe and the Middle East
W_Case.00459,W_User.00012,W_Account.00098,Question about my last billing statement,I can't figure out my balance on my last billing statement.  I can't seem to make it match anything.  Can you help me figure it out?,New,false,2015-07-07 21:40:08,2015-07-19 21:40:08,New,Headphones,0,Website,Low,New problem,Standard,Open - Compliant,North America
W_Case.00460,W_User.00007,W_Account.00096,How do I get started with your service?,"Now that I've signed up, what do I do next?",Response Received,false,2016-05-01 06:56:21,2016-05-05 06:56:21,Response Received,Enterprise,0,Website,Critical,Feature Request,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00461,W_User.00003,W_Account.00092,Need guidance getting started with my installation,I need some help getting started with this installation.,New,true,2015-10-23 17:24:30,2015-10-26 17:24:30,New,Headphones,0,Phone,Low,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00462,W_User.00011,W_Account.00066,Twitter Message: Help!  I'm having setup trouble.,"I've misplaced my product manual, and I need help getting set up.  Can you help me?",Attention,false,2016-06-18 21:36:04,2016-06-18 21:36:04,Attention,Consumer,0,Phone,Low,Feature Request,Standard,Open - Compliant,North America
W_Case.00463,W_User.00002,W_Account.00049,Shipping container appears damaged,"When your product arrived, the box was damaged, and I'm not certain if your product is working properly.  What's the return process?",Working,false,2015-06-08 13:48:04,2015-06-09 13:48:04,Working,Consumer,0,Website,Low,Mail delivery issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00464,W_User.00018,W_Account.00098,How can I request a new feature?,"I have an idea for a new feature, and I'd like to share it with you.  What's the best way to do that?",Waiting on Customer,false,2016-10-05 04:06:36,2016-10-23 04:06:36,Waiting on Customer,Hotspot Services,0,Phone,Low,Problem Resolved,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00465,W_User.00012,W_Account.00100,How do I change my password?,I'd like to change my password to make it more secure.  Where do I do this?,New,true,2015-05-13 00:55:40,2015-05-13 00:55:40,New,Projectors,0,Mobile Device,Medium,Documentation Issue,Standard,Open - Violation,24/7 Follow-The-Sun Service
W_Case.00466,W_User.00019,W_Account.00074,Troubleshooting issues with the product,I think the product I have is malfunctioning. Do I need an update or upgrade? What should I do?,Working,false,2016-01-22 21:58:06,2016-01-23 21:58:06,Working,Consumer,0,Website,Low,Mail delivery issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00467,W_User.00006,W_Account.00009,What are your service hours?,"I'm located abroad, and I'd like to know if you have service hours outside of regular business hours.",Attention,false,2015-07-30 05:47:41,2015-08-03 05:47:41,Attention,Speakers,0,Facebook,Low,Feature Request,Standard,Open - Compliant,Europe and the Middle East
W_Case.00468,W_User.00003,W_Account.00025,Setup Instructions are missing,I just received a package from you but it's missing installation instructions. Can you help me?,Closed in Community,false,2015-01-15 19:29:44,2015-01-15 19:29:44,Closed in Community,Projectors,97,Email,Medium,Documentation Issue,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00469,W_User.00002,W_Account.00095,Customer called to make a payment,Customer called in to make a payment on their account and had a question about updating their mailing address.,On Hold,false,2015-01-04 17:10:48,2015-01-10 17:10:48,On Hold,Hotspot Services,0,Phone,Low,Problem Resolved,Standard,Open - Compliant,Asia
W_Case.00470,W_User.00020,W_Account.00078,How do I upgrade my service?,I really like your service and I'd like to get the upgraded service.  How do I go about doing this?,On Hold,false,2016-07-02 09:59:15,2016-07-11 09:59:15,On Hold,Home Theatre,0,Email,Medium,Feature Request,Standard,Open - Compliant,North America
W_Case.00471,W_User.00012,W_Account.00014,Product is shutting down intermittently,The product is shutting down periodically. It does not seem to be related to overheating.,New,false,2016-11-03 21:23:22,2016-11-07 21:23:22,New,Conferencing,0,Email,Medium,Problem Resolved,Standard,Open - Compliant,Europe and the Middle East
W_Case.00472,W_User.00010,W_Account.00076,Question about my invoice,There appears to be an error on my invoice. Can you help me correct it so I can get it paid?,Response Received,true,2016-06-19 14:01:39,2016-06-19 14:01:39,Response Received,Projectors,0,Email,Low,New problem,Standard,Open - Compliant,Europe and the Middle East
W_Case.00473,W_User.00005,W_Account.00068,Assembly instruction help,Need some help with the assembly instructions,On Hold,false,2015-03-16 18:47:04,2015-03-16 18:47:04,On Hold,Conferencing,0,Email,High,Documentation Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00474,W_User.00014,W_Account.00087,Customer would like to upgrade,"The customer is happy with our service and is interested in upgrading, but needs help.",Closed,false,2015-01-06 04:07:48,2015-01-06 04:07:48,Closed,Hotspot Services,90,Twitter,Medium,Problem Resolved,Standard,Closed - Compliant,North America
W_Case.00475,W_User.00018,W_Account.00078,Assembly instruction help,Need some help with the assembly instructions,Escalated,false,2016-11-25 09:48:22,2016-11-27 09:48:22,Escalated,Hotspot Services,0,Phone,Low,Documentation Issue,Standard,Open - Compliant,North America
W_Case.00476,W_User.00015,W_Account.00030,I received the wrong invoice.,I received a different customer's invoice.  Would you mind sending me mine so I can pay it?,Working,false,2015-07-14 15:29:19,2015-07-21 15:29:19,Working,Consumer,0,Email,Low,Feature Request,Standard,Open - Compliant,Asia
W_Case.00477,W_User.00010,W_Account.00060,Customer lost product manual and needs replacement,Customer has misplaced the product manual and would like a replacement.,Closed,false,2015-01-13 12:37:30,2015-01-19 12:37:30,Closed,Projectors,88,Email,Medium,Mail delivery issue,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00478,W_User.00020,W_Account.00007,Can I access your community from my mobile device?,"If I want to participate in your community from the road, can I do it from my mobile device?",Closed,false,2016-11-23 03:45:48,2016-11-26 03:45:48,Closed,Enterprise,95,Twitter,Low,Existing problem,Premium,Closed - Compliant,North America
W_Case.00479,W_User.00013,W_Account.00085,Purchase order question,"I was looking over my most recent bill, and there seems to be an extra line item.  Can you have a look at this for me?",Closed in Community,false,2016-03-29 12:53:00,2016-04-19 12:53:00,Closed in Community,Headphones,89,Email,Medium,Hardware Issue,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00480,W_User.00003,W_Account.00060,Do you sell replacement parts?,"While disassembling the unit, I dropped one of the parts and broke it.  How would I order a replacement part?",Warning,false,2015-05-25 10:01:46,2015-06-06 10:01:46,Warning,Headphones,0,Email,Low,New problem,Premium,Open - Compliant,North America
